Model,Scenario,Region,Variable,Unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100
REMIND,SSP2-PkBudg1000-AMT,World,Carbon Sequestration|CCS,Mt CO2/yr,0,0,0,45.875412000000004,59.2438036,114.29399960000002,505.7811097999999,1286.6221879,2332.1488266999995,3589.2834452999996,4807.9986867,6323.941537199999,7422.9087316,7826.0448437,7879.9014454,7806.860149500001
REMIND,SSP2-PkBudg1000-AMT,World,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0,0,0,0,1.4187233999999997,30.4098996,196.2222817,557.4457308,1162.3633178999999,1975.1587949,2903.2474731999996,4195.7524273,5241.3607974999995,5751.539987,5933.7370826999995,6012.6796447000015
REMIND,SSP2-PkBudg1000-AMT,World,Carbon Sequestration|CCS|Biomass|Energy,Mt CO2/yr,0,0,0,0,1.4187233999999997,30.4098996,196.2222817,557.4457308,1162.3633178999999,1975.1587949,2903.2474731999996,4195.7524273,5241.3607974999995,5751.539987,5933.7370826999995,6012.6796447000015
REMIND,SSP2-PkBudg1000-AMT,World,Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry,Mt CO2/yr,0,0,0,0,0,0.26631030000000006,7.7480314,34.526903700000005,105.3299633,210.10126269999998,331.7186856,431.33634379999995,455.2468702,451.4741101999999,427.01138199999997,407.16904020000004
REMIND,SSP2-PkBudg1000-AMT,World,Carbon Sequestration|CCS|Biomass|Energy|Supply,Mt CO2/yr,0,0,0,0,1.4187233999999997,30.1435893,188.4742503,522.9188270999999,1057.0333546,1765.0575322,2571.5287875999998,3764.4160835000002,4786.1139273,5300.0658768,5506.7257007,5605.510604500001
REMIND,SSP2-PkBudg1000-AMT,World,Carbon Sequestration|CCS|Biomass|Energy|Supply|Electricity,Mt CO2/yr,0,0,0,0,0.12601520000000002,3.0957580999999994,12.008575099999998,32.906763999999995,70.9678775,127.42195160000001,197.5369696,306.29095249999995,412.4252766999999,476.2844908,509.13274260000003,524.7491361
REMIND,SSP2-PkBudg1000-AMT,World,Carbon Sequestration|CCS|Biomass|Energy|Supply|Gases,Mt CO2/yr,0,0,0,0,2.6050000000000004e-4,1.3634401999999999,4.7476164,9.8962403,17.211294400000003,26.615872300000003,34.52832190000001,42.294602100000006,39.6764954,32.4972161,20.2662586,6.823658
REMIND,SSP2-PkBudg1000-AMT,World,Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen,Mt CO2/yr,0,0,0,0,0.13046510000000003,7.8514685,72.31758160000001,187.3186324,323.45094389999997,442.3662871,520.8741089,589.0390083,520.8325102999999,381.51196419999997,263.1437148,215.1557728
REMIND,SSP2-PkBudg1000-AMT,World,Carbon Sequestration|CCS|Biomass|Energy|Supply|Liquids,Mt CO2/yr,0,0,0,0,1.1619825000000001,17.8329225,99.4004772,292.7971903999999,645.4032387999999,1168.6534212999998,1818.5893872,2826.7915206000002,3813.1796448,4409.7722058,4714.182984700001,4858.7820376
REMIND,SSP2-PkBudg1000-AMT,World,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0,0,0,45.875412000000004,56.55189729999999,63.158045599999994,155.4435726,324.3843438,505.16781919999994,656.2207982,739.6795531,778.4781782,730.3057064,628.4469919999999,568.9033100000001,516.6764205000001
REMIND,SSP2-PkBudg1000-AMT,World,Carbon Sequestration|CCS|Fossil|Energy|Demand|Industry,Mt CO2/yr,0,0,0,0,0,1.347081,74.45431380000001,216.42548630000005,371.5821666,509.3285678,593.2768271,641.727271,634.9019387,575.6606075,552.6534703000001,514.209857
REMIND,SSP2-PkBudg1000-AMT,World,Carbon Sequestration|CCS|Fossil|Energy|Supply,Mt CO2/yr,0,0,0,45.875412000000004,56.55189729999999,61.81096459999999,80.9892588,107.9588575,133.58565259999997,146.89223040000005,146.40272600000003,136.7509072,95.4037677,52.7863845,16.2498397,2.4665635
REMIND,SSP2-PkBudg1000-AMT,World,Carbon Sequestration|CCS|Fossil|Energy|Supply|Electricity,Mt CO2/yr,0,0,0,27.1671021,31.8983677,31.4074019,31.6877273,30.9683854,29.496442699999996,26.711035900000002,22.3734164,15.9259357,1.1680717,0.0036246,0.0029022999999999996,0.0021972999999999997
REMIND,SSP2-PkBudg1000-AMT,World,Carbon Sequestration|CCS|Fossil|Energy|Supply|Gases,Mt CO2/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REMIND,SSP2-PkBudg1000-AMT,World,Carbon Sequestration|CCS|Fossil|Energy|Supply|Hydrogen,Mt CO2/yr,0,0,0,18.660723499999996,24.6056833,30.358149599999997,49.251906999999996,76.94259970000002,104.04493520000001,120.14321570000001,124.00144420000001,120.81242879999999,94.23131520000001,52.77955130000001,16.2442853,2.4627312000000003
REMIND,SSP2-PkBudg1000-AMT,World,Carbon Sequestration|CCS|Fossil|Energy|Supply|Liquids,Mt CO2/yr,0,0,0,0.047586399999999994,0.0478463,0.0454132,0.049624600000000005,0.0478724,0.04427469999999999,0.0379788,0.027865400000000002,0.012542800000000002,0.0043808,0.0032086000000000003,0.002652,0.001635
REMIND,SSP2-PkBudg1000-AMT,World,Carbon Sequestration|CCS|Fossil|Industrial Processes,Mt CO2/yr,0,0,0,0,0,3.2808347000000007,77.11648869999999,223.78586399999998,416.317416,634.6011837,828.2451733,983.116975,1038.244086,1002.9182347,949.3814193,885.1123676
